SNAPSHOT_TIME_ET,CONF,FRANCHISE,PLAYER_ID,PLAYER,SALARY,YEARS,CONTRACT,ROSTER_STATUS
07/21/2026 07:23 AM EDT,NFC,New Orleans Saints,17598,"Davis, Tacario CIN CB",$0.94,3,2026 UDFA,Taxi
07/21/2026 07:23 AM EDT,NFC,New Orleans Saints,14903,"Diggs, Trevon FA CB",$1.10,1,2026 R/F,Taxi
07/21/2026 07:23 AM EDT,NFC,Tampa Bay Buccaneers,14789,"Huntley, Tyler BAL QB",$1.10,1,2026 UFA,Active
07/21/2026 07:23 AM EDT,NFC,Tampa Bay Buccaneers,13593,"Jackson, Lamar BAL QB",$37.58,5,2026 oEXT,Active
07/21/2026 07:23 AM EDT,NFC,Tampa Bay Buccaneers,17478,"Allen, Kaytron WAS RB",$1.18,4,2026 3.18,Active
07/21/2026 07:23 AM EDT,NFC,Tampa Bay Buccaneers,13604,"Barkley, Saquon PHI RB",$31.35,2,2026 UFA,Active
07/21/2026 07:23 AM EDT,NFC,Tampa Bay Buccaneers,17069,"Blue, Jaydon DAL RB",$1.49,3,2025 3.03,Active
07/21/2026 07:23 AM EDT,NFC,Tampa Bay Buccaneers,17481,"Claiborne, Demond MIN RB",$1.59,4,2026 2.15,Active
07/21/2026 07:23 AM EDT,NFC,Tampa Bay Buccaneers,17068,"Harvey, RJ DEN RB",$2.70,3,2025 1.15,Active
07/21/2026 07:23 AM EDT,NFC,Tampa Bay Buccaneers,13132,"Kamara, Alvin NOS RB",$16.72,1,2025 UFA,Active
07/21/2026 07:23 AM EDT,NFC,Tampa Bay Buccaneers,15972,"Mason, Jordan MIN RB",$8.36,1,2025 UFA,Active
07/21/2026 07:23 AM EDT,NFC,Tampa Bay Buccaneers,14071,"Montgomery, David HOU RB",$17.10,2,2026 UFA,Active
07/21/2026 07:23 AM EDT,NFC,Tampa Bay Buccaneers,16166,"Tucker, Sean TBB RB",$3.67,2,2026 ORFA5,Active
07/21/2026 07:23 AM EDT,NFC,Tampa Bay Buccaneers,16186,"Addison, Jordan MIN WR",$4.48,1,2023 1.08,Active
07/21/2026 07:23 AM EDT,NFC,Tampa Bay Buccaneers,14105,"Brown, Marquise PHI WR",$2.00,1,2026 UFA,Active
07/21/2026 07:23 AM EDT,NFC,Tampa Bay Buccaneers,16615,"Nabers, Malik NYG WR",$7.02,2,2024 1.03,Active
07/21/2026 07:23 AM EDT,NFC,Tampa Bay Buccaneers,16211,"Nacua, Puka LAR WR",$5.81,1,2023 3.10^,Active
07/21/2026 07:23 AM EDT,NFC,Tampa Bay Buccaneers,15787,"Thornton, Tyquan KCC WR",$2.10,1,2026 UFA,Active
07/21/2026 07:23 AM EDT,NFC,Tampa Bay Buccaneers,13671,"Andrews, Mark BAL TE",$3.04,2,2026 UFA,Active
07/21/2026 07:23 AM EDT,NFC,Tampa Bay Buccaneers,17543,"Sadiq, Kenyon NYJ TE",$4.13,4,2026 1.09,Active
07/21/2026 07:23 AM EDT,NFC,Tampa Bay Buccaneers,16846,"Bates, Jake DET PK",$1.10,1,2026 ERFA,Active
07/21/2026 07:23 AM EDT,NFC,Tampa Bay Buccaneers,16887,"Rehkow, Ryan CIN PN",$1.10,1,2026 ERFA,Active
07/21/2026 07:23 AM EDT,NFC,Tampa Bay Buccaneers,16520,"Durden, Cory NEP DT",$1.10,1,2026 UFA,Active
07/21/2026 07:23 AM EDT,NFC,Tampa Bay Buccaneers,15863,"Jones, Travis BAL DT",$3.71,4,2026 oEXT,Active
07/21/2026 07:23 AM EDT,NFC,Tampa Bay Buccaneers,13810,"Joseph-Day, Sebastian PIT DT",$1.10,1,2026 UFA,Active
07/21/2026 07:23 AM EDT,NFC,Tampa Bay Buccaneers,13693,"Phillips, Harrison NYJ DT",$1.20,1,2026 UFA,Active
07/21/2026 07:23 AM EDT,NFC,Tampa Bay Buccaneers,16257,"Anudike-Uzomah, Felix KCC DE",$1.57,1,2023 3.03,Active
07/21/2026 07:23 AM EDT,NFC,Tampa Bay Buccaneers,14167,"Hines-Allen, Josh JAC DE",$16.45,1,2022 iEXT,Active
07/21/2026 07:23 AM EDT,NFC,Tampa Bay Buccaneers,14164,"Jones, Dre'Mont NEP DE",$3.72,1,2023 oEXT,Active
07/21/2026 07:23 AM EDT,NFC,Tampa Bay Buccaneers,13704,"Nwosu, Uchenna SEA DE",$4.14,1,2024 UFA,Active
07/21/2026 07:23 AM EDT,NFC,Tampa Bay Buccaneers,16653,"Verse, Jared CLE DE",$2.19,2,2024 2.03,Active
07/21/2026 07:23 AM EDT,NFC,Tampa Bay Buccaneers,16314,"Dennis, SirVocea TBB LB",$4.10,5,2026 oEXT,Active
07/21/2026 07:23 AM EDT,NFC,Tampa Bay Buccaneers,16667,"Gray, Cedric TEN LB",$1.19,1,2024 4.03,Active
07/21/2026 07:23 AM EDT,NFC,Tampa Bay Buccaneers,17586,"Rodriguez, Jacob MIA LB",$2.05,4,2026 2.06,Active
07/21/2026 07:23 AM EDT,NFC,Tampa Bay Buccaneers,16450,"Thomas, Drake SEA LB",$2.10,1,2026 UFA,Active
07/21/2026 07:23 AM EDT,NFC,Tampa Bay Buccaneers,13743,"Warner, Fred SFO LB",$10.20,4,2026 mEXT,Active
07/21/2026 07:23 AM EDT,NFC,Tampa Bay Buccaneers,13281,"Douglas, Rasul WAS CB",$1.10,1,2026 UFA,Active
07/21/2026 07:23 AM EDT,NFC,Tampa Bay Buccaneers,16253,"Forbes, Emmanuel LAR CB",$1.10,1,2026 UFA,Active
07/21/2026 07:23 AM EDT,NFC,Tampa Bay Buccaneers,13738,"Jackson, Donte LAC CB",$1.10,1,2026 R/F,Active
07/21/2026 07:23 AM EDT,NFC,Tampa Bay Buccaneers,14924,"Johnson, Jaylon CHI CB",$1.10,1,2026 R/F,Active
07/21/2026 07:23 AM EDT,NFC,Tampa Bay Buccaneers,15950,"Watson, Jaylen LAR CB",$2.50,1,2026 UFA,Active
07/21/2026 07:23 AM EDT,NFC,Tampa Bay Buccaneers,16245,"Battle, Jordan CIN S",$5.81,1,2023 3.14^,Active
07/21/2026 07:23 AM EDT,NFC,Tampa Bay Buccaneers,16700,"Bishop, Cole BUF S",$1.32,2,2024 3.12,Active
07/21/2026 07:23 AM EDT,NFC,Tampa Bay Buccaneers,16676,"Kinchens, Kamren LAR S",$1.11,2,2024 4.17,Active
07/21/2026 07:23 AM EDT,NFC,Tampa Bay Buccaneers,16708,"Smith, Tykee TBB S",$1.12,2,2024 4.14,Active
07/21/2026 07:23 AM EDT,NFC,Tampa Bay Buccaneers,17713,"King, Haynes CAR QB",$0.94,3,2026 UDFA,Taxi
07/21/2026 07:23 AM EDT,NFC,Tampa Bay Buccaneers,17471,"Pavia, Diego BAL QB",$0.94,3,2026 UDFA,Taxi
07/21/2026 07:23 AM EDT,NFC,Tampa Bay Buccaneers,17058,"Brooks, Tahj CIN RB",$1.03,3,2025 5.13,Taxi
07/21/2026 07:23 AM EDT,NFC,Tampa Bay Buccaneers,16595,"Estime, Audric NOS RB",$1.10,1,2026 R/F,Taxi
07/21/2026 07:23 AM EDT,NFC,Tampa Bay Buccaneers,13138,"Hunt, Kareem FA RB",$1.10,1,2025 R/F,Taxi
07/21/2026 07:23 AM EDT,NFC,Tampa Bay Buccaneers,17480,"Ott, Jaydn KCC RB",$0.94,3,2026 UDFA,Taxi
07/21/2026 07:23 AM EDT,NFC,Tampa Bay Buccaneers,17049,"Smith, Brashard KCC RB",$1.03,3,2025 5.15,Taxi
07/21/2026 07:23 AM EDT,NFC,Tampa Bay Buccaneers,15301,"Atwell, Tutu MIA WR",$1.10,1,2026 R/F,Taxi
07/21/2026 07:23 AM EDT,NFC,Tampa Bay Buccaneers,17706,"Benson, Malik LVR WR",$0.94,3,2026 UDFA,Taxi
07/21/2026 07:23 AM EDT,NFC,Tampa Bay Buccaneers,17510,"Burks, Deion IND WR",$0.99,4,2026 5.08,Taxi
07/21/2026 07:23 AM EDT,NFC,Tampa Bay Buccaneers,17528,"Coleman, Kevin MIA WR",$0.94,3,2026 UDFA,Taxi
07/21/2026 07:23 AM EDT,NFC,Tampa Bay Buccaneers,14108,"Dortch, Greg DET WR",$1.10,1,2026 UFA,Taxi
07/21/2026 07:23 AM EDT,NFC,Tampa Bay Buccaneers,15755,"Dotson, Jahan ATL WR",$1.10,1,2026 R/F,Taxi
07/21/2026 07:23 AM EDT,NFC,Tampa Bay Buccaneers,17647,"Law, Kendrick DET WR",$0.94,3,2026 UDFA,Taxi
07/21/2026 07:23 AM EDT,NFC,Tampa Bay Buccaneers,0804,"Montgomery, Tyren TEN WR",$0.94,3,2026 UDFA,Taxi
07/21/2026 07:23 AM EDT,NFC,Tampa Bay Buccaneers,17526,"Virgil, Reggie ARI WR",$0.99,4,2026 5.06,Taxi
07/21/2026 07:23 AM EDT,NFC,Tampa Bay Buccaneers,17105,"Helm, Gunnar TEN TE",$0.99,2,2025 UDFA,Taxi
07/21/2026 07:23 AM EDT,NFC,Tampa Bay Buccaneers,17603,"Orange, Domonique MIN DT",$0.94,3,2026 UDFA,Taxi
07/21/2026 07:23 AM EDT,NFC,Tampa Bay Buccaneers,17578,"Louis, Kyle MIA LB",$1.04,4,2026 4.16,Taxi
07/21/2026 07:23 AM EDT,NFC,Tampa Bay Buccaneers,0803,"York, Taurean DEN LB",$0.94,3,2026 UDFA,Taxi
07/21/2026 07:23 AM EDT,NFC,Tampa Bay Buccaneers,16255,"Banks, Deonte NYG CB",$1.10,1,2026 UFA,Taxi
07/21/2026 07:23 AM EDT,NFC,Arizona Cardinals,15237,"Lawrence, Trevor JAC QB",$18.84,3,2024 iEXT,Active
07/21/2026 07:23 AM EDT,NFC,Arizona Cardinals,17030,"Ward, Cam TEN QB",$5.92,3,2025 1.05,Active
07/21/2026 07:23 AM EDT,NFC,Arizona Cardinals,15713,"Ford, Jerome WAS RB",$1.10,1,2026 UFA,Active
07/21/2026 07:23 AM EDT,NFC,Arizona Cardinals,16162,"Gibbs, Jahmyr DET RB",$7.93,1,2023 1.03,Active
07/21/2026 07:23 AM EDT,NFC,Arizona Cardinals,13130,"McCaffrey, Christian SFO RB",$30.00,1,2026 mEXT,Active
07/21/2026 07:23 AM EDT,NFC,Arizona Cardinals,17476,"Singleton, Nicholas TEN RB",$1.46,4,2026 3.03,Active
07/21/2026 07:23 AM EDT,NFC,Arizona Cardinals,15293,"Bateman, Rashod BAL WR",$5.00,3,2024 iEXT,Active
07/21/2026 07:23 AM EDT,NFC,Arizona Cardinals,16617,"Coleman, Keon BUF WR",$3.22,2,2024 1.11,Active
07/21/2026 07:23 AM EDT,NFC,Arizona Cardinals,16778,"Flournoy, Ryan DAL WR",$2.01,2,2026 UFA,Active
07/21/2026 07:23 AM EDT,NFC,Arizona Cardinals,13163,"Godwin, Chris TBB WR",$15.00,1,2026 UFA,Active
07/21/2026 07:23 AM EDT,NFC,Arizona Cardinals,14974,"Mooney, Darnell NYG WR",$9.08,1,2025 SRFA,Active
07/21/2026 07:23 AM EDT,NFC,Arizona Cardinals,13629,"Ridley, Calvin TEN WR",$2.10,1,2026 UFA,Active
07/21/2026 07:23 AM EDT,NFC,Arizona Cardinals,17497,"Tate, Carnell TEN WR",$8.26,4,2026 1.03,Active
07/21/2026 07:23 AM EDT,NFC,Arizona Cardinals,16618,"Thomas Jr., Brian JAC WR",$3.45,2,2024 1.10,Active
07/21/2026 07:23 AM EDT,NFC,Arizona Cardinals,15873,"Bellinger, Daniel TEN TE",$1.10,1,2026 UFA,Active
07/21/2026 07:23 AM EDT,NFC,Arizona Cardinals,14861,"Johnson, Juwan NOS TE",$8.11,3,2025 iEXT,Active
07/21/2026 07:23 AM EDT,NFC,Arizona Cardinals,17648,"Nowakowski, Riley PIT TE",$0.94,3,2026 UDFA,Active
07/21/2026 07:23 AM EDT,NFC,Arizona Cardinals,16644,"Sinnott, Ben WAS TE",$1.78,2,2024 2.10,Active
07/21/2026 07:23 AM EDT,NFC,Arizona Cardinals,13832,"Sanders, Jason NYJ PK",$1.10,1,2026 R/F,Active
07/21/2026 07:23 AM EDT,NFC,Arizona Cardinals,15882,"York, Cade NYJ PK",$1.10,1,2026 UFA,Active
07/21/2026 07:23 AM EDT,NFC,Arizona Cardinals,13430,"Haack, Matt ARI PN",$1.10,1,2026 UFA,Active
07/21/2026 07:23 AM EDT,NFC,Arizona Cardinals,16256,"Bresee, Bryan NOS DT",$3.70,1,2023 3.01^,Active
07/21/2026 07:23 AM EDT,NFC,Arizona Cardinals,12688,"Buckner, DeForest IND DT",$21.96,1,2026 oEXT,Active
07/21/2026 07:23 AM EDT,NFC,Arizona Cardinals,16254,"Kancey, Calijah TBB DT",$1.93,1,2023 2.09,Active
07/21/2026 07:23 AM EDT,NFC,Arizona Cardinals,16787,"Laulu, Jonah LVR DT",$7.76,4,2026 oEXT,Active
07/21/2026 07:23 AM EDT,NFC,Arizona Cardinals,16278,"Diaby, YaYa TBB DE",$7.00,2,2026 RRFA,Active
07/21/2026 07:23 AM EDT,NFC,Arizona Cardinals,14879,"Epenesa, A.J. PHI DE",$3.77,2,2024 ORFA4,Active
07/21/2026 07:23 AM EDT,NFC,Arizona Cardinals,14882,"Greenard, Jonathan PHI DE",$9.90,3,2026 mEXT,Active
07/21/2026 07:23 AM EDT,NFC,Arizona Cardinals,13700,"Landry, Harold NEP DE",$10.89,1,2024 B/R,Active
07/21/2026 07:23 AM EDT,NFC,Arizona Cardinals,11721,"Mack, Khalil LAC DE",$4.08,1,2025 UFA,Active
07/21/2026 07:23 AM EDT,NFC,Arizona Cardinals,17583,"Thomas, R Mason KCC DE",$1.13,4,2026 4.03,Active
07/21/2026 07:23 AM EDT,NFC,Arizona Cardinals,17558,"Allen, CJ IND LB",$2.29,4,2026 2.03,Active
07/21/2026 07:23 AM EDT,NFC,Arizona Cardinals,16239,"Campbell, Jack DET LB",$2.93,1,2023 1.14,Active
07/21/2026 07:23 AM EDT,NFC,Arizona Cardinals,17123,"Campbell, Jihaad PHI LB",$2.10,3,2025 2.05,Active
07/21/2026 07:23 AM EDT,NFC,Arizona Cardinals,15831,"Chenal, Leo WAS LB",$2.10,3,2026 oEXT,Active
07/21/2026 07:23 AM EDT,NFC,Arizona Cardinals,16665,"Colson, Junior LAC LB",$1.93,2,2024 2.07,Active
07/21/2026 07:23 AM EDT,NFC,Arizona Cardinals,17667,"Perkins, Harold ATL LB",$0.94,3,2026 UDFA,Active
07/21/2026 07:23 AM EDT,NFC,Arizona Cardinals,16234,"Simpson, Trenton BAL LB",$1.41,1,2023 3.12,Active
07/21/2026 07:23 AM EDT,NFC,Arizona Cardinals,15868,"Jones, Marcus NEP CB",$3.99,2,2026 UFA,Active
07/21/2026 07:23 AM EDT,NFC,Arizona Cardinals,13227,"Lewis, Jourdan JAC CB",$2.01,3,2026 oEXT,Active
07/21/2026 07:23 AM EDT,NFC,Arizona Cardinals,16698,"Sainristil, Mike WAS CB",$1.17,2,2024 4.07,Active
07/21/2026 07:23 AM EDT,NFC,Arizona Cardinals,16268,"Turner, DJ CIN CB",$3.48,2,2025 iEXT,Active
07/21/2026 07:23 AM EDT,NFC,Arizona Cardinals,16673,"Wiggins, Nate BAL CB",$2.57,4,2026 oEXT,Active
07/21/2026 07:23 AM EDT,NFC,Arizona Cardinals,15834,"Hamilton, Kyle BAL S",$8.45,3,2025 iEXT,Active
07/21/2026 07:23 AM EDT,NFC,Arizona Cardinals,13717,"Reid, Justin NOS S",$3.61,3,2026 oEXT,Active
07/21/2026 07:23 AM EDT,NFC,Arizona Cardinals,17582,"Stukes, Treydan LVR S",$1.17,4,2026 3.19,Active
07/21/2026 07:23 AM EDT,NFC,Arizona Cardinals,17576,"Thieneman, Dillon CHI S",$3.08,4,2026 1.13,Active
07/21/2026 07:23 AM EDT,NFC,Arizona Cardinals,17467,"Klubnik, Cade NYJ QB",$1.03,4,2026 4.18,Taxi
07/21/2026 07:23 AM EDT,NFC,Arizona Cardinals,15738,"Davis, Malik DAL RB",$1.10,1,2026 R/F,Taxi
07/21/2026 07:23 AM EDT,NFC,Arizona Cardinals,17525,"Thomas, Noah CIN WR",$0.94,3,2026 UDFA,Taxi
07/21/2026 07:23 AM EDT,NFC,Arizona Cardinals,17644,"Koziol, Tanner JAC TE",$1.00,4,2026 5.03,Taxi
07/21/2026 07:23 AM EDT,NFC,Arizona Cardinals,15813,"Enagbare, Kingsley NYJ DE",$1.10,1,2026 R/F,Taxi
07/21/2026 07:23 AM EDT,NFC,Arizona Cardinals,17206,"Oliver, Collin GBP DE",$0.99,2,2025 UDFA,Taxi
07/21/2026 07:23 AM EDT,NFC,Arizona Cardinals,17118,"Stewart, Josaiah LAR DE",$0.99,2,2025 UDFA,Taxi
07/21/2026 07:23 AM EDT,NFC,Arizona Cardinals,17212,"Paul, Chris SEA LB",$1.10,3,2025 4.11,Taxi
07/21/2026 07:23 AM EDT,NFC,Arizona Cardinals,17179,"Bowman, Billy ATL CB",$1.02,3,2025 5.23,Taxi
07/21/2026 07:23 AM EDT,NFC,Arizona Cardinals,16672,"Lassiter, Kamari HOU CB",$1.09,2,2024 5.07,Taxi
07/21/2026 07:23 AM EDT,NFC,Arizona Cardinals,17622,"Muhammad, Malik CHI CB",$0.94,3,2026 UDFA,Taxi
07/21/2026 07:23 AM EDT,NFC,Arizona Cardinals,15859,"Taylor-Britt, Cam IND CB",$1.10,1,2026 R/F,Taxi
07/21/2026 07:23 AM EDT,NFC,Arizona Cardinals,16295,"Conner, Chamarri KCC S",$1.10,1,2026 ERFA,Taxi
07/21/2026 07:23 AM EDT,NFC,Arizona Cardinals,14213,"Harris, Will WAS S",$1.10,1,2026 R/F,Taxi
07/21/2026 07:23 AM EDT,NFC,Arizona Cardinals,13228,"Hooker, Malik DAL S",$1.10,1,2026 R/F,Taxi
07/21/2026 07:23 AM EDT,NFC,Los Angeles Rams,15241,"Jones, Mac SFO QB",$2.00,1,2026 UFA,Active
07/21/2026 07:23 AM EDT,NFC,Los Angeles Rams,15698,"Purdy, Brock SFO QB",$32.78,6,2026 oEXT,Active
07/21/2026 07:23 AM EDT,NFC,Los Angeles Rams,16148,"Young, Bryce CAR QB",$6.09,1,2023 1.05,Active
07/21/2026 07:23 AM EDT,NFC,Los Angeles Rams,16167,"Achane, De'Von MIA RB",$5.81,1,2023 2.02^,Active
07/21/2026 07:23 AM EDT,NFC,Los Angeles Rams,17061,"Allen, LeQuint JAC RB",$2.00,1,2026 UFA,Active
07/21/2026 07:23 AM EDT,NFC,Los Angeles Rams,15712,"Allgeier, Tyler ARI RB",$2.00,1,2026 UFA,Active
07/21/2026 07:23 AM EDT,NFC,Los Angeles Rams,16387,"Brooks, Chris GBP RB",$1.10,1,2026 UFA,Active
07/21/2026 07:23 AM EDT,NFC,Los Angeles Rams,17073,"Ayomanor, Elic TEN WR",$1.21,3,2025 3.19,Active
07/21/2026 07:23 AM EDT,NFC,Los Angeles Rams,13418,"Bourne, Kendrick ARI WR",$2.00,1,2026 UFA,Active
07/21/2026 07:23 AM EDT,NFC,Los Angeles Rams,11671,"Evans, Mike SFO WR",$37.24,3,2025 iEXT,Active
07/21/2026 07:23 AM EDT,NFC,Los Angeles Rams,14127,"Meyers, Jakobi JAC WR",$8.12,2,2026 oEXT,Active
07/21/2026 07:23 AM EDT,NFC,Los Angeles Rams,16622,"Pearsall, Ricky SFO WR",$2.57,2,2024 1.15,Active
07/21/2026 07:23 AM EDT,NFC,Los Angeles Rams,16191,"Tillman, Cedric CLE WR",$1.46,1,2023 3.08,Active
07/21/2026 07:23 AM EDT,NFC,Los Angeles Rams,16633,"Whittington, Jordan LAR WR",$1.10,1,2026 R/F,Active
07/21/2026 07:23 AM EDT,NFC,Los Angeles Rams,13674,"Goedert, Dallas PHI TE",$2.95,2,2026 UFA,Active
07/21/2026 07:23 AM EDT,NFC,Los Angeles Rams,17106,"Taylor, Mason NYJ TE",$1.67,3,2025 2.13,Active
07/21/2026 07:23 AM EDT,NFC,Los Angeles Rams,14983,"Bass, Tyler BUF PK",$1.10,1,2026 R/F,Active
07/21/2026 07:23 AM EDT,NFC,Los Angeles Rams,12860,"Fairbairn, Ka'imi HOU PK",$2.34,3,2026 UFA,Active
07/21/2026 07:23 AM EDT,NFC,Los Angeles Rams,14256,"Bailey, Jake ATL PN",$1.10,1,2026 UFA,Active
07/21/2026 07:23 AM EDT,NFC,Los Angeles Rams,16724,"Taylor, Tory CHI PN",$1.13,2,2024 4.12,Active
07/21/2026 07:23 AM EDT,NFC,Los Angeles Rams,13208,"Allen, Jonathan CIN DT",$5.70,2,2026 UFA,Active
07/21/2026 07:23 AM EDT,NFC,Los Angeles Rams,16264,"Benton, Keeanu PIT DT",$3.70,1,2023 5.08^,Active
07/21/2026 07:23 AM EDT,NFC,Los Angeles Rams,9051,"Campbell, Calais BAL DT",$2.09,2,2026 UFA,Active
07/21/2026 07:23 AM EDT,NFC,Los Angeles Rams,16694,"Fiske, Braden LAR DT",$1.46,2,2024 3.04,Active
07/21/2026 07:23 AM EDT,NFC,Los Angeles Rams,12735,"Rankins, Sheldon HOU DT",$1.10,1,2026 R/F,Active
07/21/2026 07:23 AM EDT,NFC,Los Angeles Rams,13298,"Stewart, Grover IND DT",$5.88,1,2025 SRFA,Active
07/21/2026 07:23 AM EDT,NFC,Los Angeles Rams,17112,"Carter, Abdul NYG DE",$3.97,3,2025 1.09,Active
07/21/2026 07:23 AM EDT,NFC,Los Angeles Rams,15345,"Paye, Kwity LVR DE",$4.08,2,2024 iEXT,Active
07/21/2026 07:23 AM EDT,NFC,Los Angeles Rams,17119,"Scourton, Nic CAR DE",$1.09,3,2025 4.13,Active
07/21/2026 07:23 AM EDT,NFC,Los Angeles Rams,14249,"Van Ginkel, Andrew MIN DE",$16.10,1,2026 UFA,Active
07/21/2026 07:23 AM EDT,NFC,Los Angeles Rams,13214,"Watt, T.J. PIT DE",$25.36,5,2025 iEXT,Active
07/21/2026 07:23 AM EDT,NFC,Los Angeles Rams,16696,"Cooper, Edgerrin GBP LB",$1.58,2,2024 2.15,Active
07/21/2026 07:23 AM EDT,NFC,Los Angeles Rams,10816,"Davis, Demario NYJ LB",$3.38,1,2024 UFA,Active
07/21/2026 07:23 AM EDT,NFC,Los Angeles Rams,17557,"Styles, Sonny WAS LB",$3.28,4,2026 1.12,Active
07/21/2026 07:23 AM EDT,NFC,Los Angeles Rams,14169,"Wilson, Mack ARI LB",$1.10,1,2025 R/F,Active
07/21/2026 07:23 AM EDT,NFC,Los Angeles Rams,15933,"Brown, Montaric JAC CB",$1.10,1,2026 R/F,Active
07/21/2026 07:23 AM EDT,NFC,Los Angeles Rams,17562,"Delane, Mansoor KCC CB",$1.19,4,2026 3.17,Active
07/21/2026 07:23 AM EDT,NFC,Los Angeles Rams,15833,"Gardner, Sauce IND CB",$2.00,1,2026 UFA,Active
07/21/2026 07:23 AM EDT,NFC,Los Angeles Rams,13251,"Baker, Budda ARI S",$3.27,1,2024 B/R,Active
07/21/2026 07:23 AM EDT,NFC,Los Angeles Rams,13737,"Bates, Jessie ATL S",$3.80,2,2026 UFA,Active
07/21/2026 07:23 AM EDT,NFC,Los Angeles Rams,14933,"Blackmon, Julian NOS S",$1.10,1,2026 UFA,Active
07/21/2026 07:23 AM EDT,NFC,Los Angeles Rams,17594,"Clark, Bud SEA S",$1.10,4,2026 4.07,Active
07/21/2026 07:23 AM EDT,NFC,Los Angeles Rams,15510,"Washington, Ar'Darius NYG S",$1.10,1,2026 R/F,Active
07/21/2026 07:23 AM EDT,NFC,Los Angeles Rams,17468,"Allar, Drew PIT QB",$1.01,4,2026 4.23,Taxi
07/21/2026 07:23 AM EDT,NFC,Los Angeles Rams,17487,"Taylor, J'Mari JAC RB",$0.94,3,2026 UDFA,Taxi
07/21/2026 07:23 AM EDT,NFC,Los Angeles Rams,17536,"Bell, Dillon MIN WR",$0.94,3,2026 UDFA,Taxi
07/21/2026 07:23 AM EDT,NFC,Los Angeles Rams,17254,"Mumpfield, Konata LAR WR",$0.99,2,2025 UDFA,Taxi
07/21/2026 07:23 AM EDT,NFC,Los Angeles Rams,17675,"Smith, Anthony DAL WR",$0.94,3,2026 UDFA,Taxi
07/21/2026 07:23 AM EDT,NFC,Los Angeles Rams,17538,"Wallace, Harrison ARI WR",$0.94,3,2026 UDFA,Taxi
07/21/2026 07:23 AM EDT,NFC,Los Angeles Rams,17699,"Bentley, Dallen DEN TE",$0.94,3,2026 UDFA,Taxi
07/21/2026 07:23 AM EDT,NFC,Los Angeles Rams,17591,"Boerkircher, Nate JAC TE",$0.94,3,2026 UDFA,Taxi
07/21/2026 07:23 AM EDT,NFC,Los Angeles Rams,16642,"Stover, Cade HOU TE",$1.08,2,2024 5.12,Taxi
07/21/2026 07:23 AM EDT,NFC,Los Angeles Rams,17585,"Miller, Christen NOS DT",$1.05,4,2026 4.14,Taxi
07/21/2026 07:23 AM EDT,NFC,Los Angeles Rams,17612,"Proctor, Kaleb ARI DT",$0.94,3,2026 UDFA,Taxi
07/21/2026 07:23 AM EDT,NFC,Los Angeles Rams,17602,"Regis, Albert JAC DT",$0.94,3,2026 UDFA,Taxi
07/21/2026 07:23 AM EDT,NFC,Los Angeles Rams,17177,"West, CJ SFO DT",$0.99,2,2025 UDFA,Taxi
07/21/2026 07:23 AM EDT,NFC,Los Angeles Rams,17596,"Crawford, Keyron LVR DE",$0.98,4,2026 5.19,Taxi
07/21/2026 07:23 AM EDT,NFC,Los Angeles Rams,17130,"Amos, Trey WAS CB",$0.99,2,2025 UDFA,Taxi
07/21/2026 07:23 AM EDT,NFC,Los Angeles Rams,17581,"Cisse, Brandon GBP CB",$0.98,4,2026 5.17,Taxi
07/21/2026 07:23 AM EDT,NFC,Los Angeles Rams,17127,"Johnson, Will ARI CB",$1.06,3,2025 5.05,Taxi
07/21/2026 07:23 AM EDT,NFC,Los Angeles Rams,17642,"Rivers, Chandler BAL CB",$0.94,3,2026 UDFA,Taxi
07/21/2026 07:23 AM EDT,NFC,Los Angeles Rams,17577,"Wheatley, Zakee CAR S",$0.94,3,2026 UDFA,Taxi
07/21/2026 07:23 AM EDT,NFC,Los Angeles Rams,17145,"Winston, Kevin TEN S",$1.03,3,2025 5.16,Taxi
07/21/2026 07:23 AM EDT,NFC,San Francisco 49ers,14777,"Burrow, Joe CIN QB",$26.97,2,2023 iEXT,Active
07/21/2026 07:23 AM EDT,NFC,San Francisco 49ers,16581,"Daniels, Jayden WAS QB",$3.72,2,2024 1.09,Active
07/21/2026 07:23 AM EDT,NFC,San Francisco 49ers,16593,"Corum, Blake LAR RB",$1.49,2,2024 3.03,Active
07/21/2026 07:23 AM EDT,NFC,San Francisco 49ers,17685,"Heidenreich, Eli PIT RB",$0.99,4,2026 5.04,Active
07/21/2026 07:23 AM EDT,NFC,San Francisco 49ers,17043,"Henderson, TreVeyon NEP RB",$5.28,3,2025 1.06,Active
07/21/2026 07:23 AM EDT,NFC,San Francisco 49ers,17066,"Monangai, Kyle CHI RB",$0.99,2,2025 UDFA,Active
07/21/2026 07:23 AM EDT,NFC,San Francisco 49ers,14085,"Pollard, Tony TEN RB",$8.15,1,2025 UFA,Active
07/21/2026 07:23 AM EDT,NFC,San Francisco 49ers,16201,"Hutchinson, Xavier HOU WR",$1.10,1,2026 R/F,Active
07/21/2026 07:23 AM EDT,NFC,San Francisco 49ers,16207,"Iosivas, Andrei CIN WR",$2.00,1,2026 UFA,Active
07/21/2026 07:23 AM EDT,NFC,San Francisco 49ers,17499,"Lemon, Makai PHI WR",$7.14,4,2026 1.04,Active
07/21/2026 07:23 AM EDT,NFC,San Francisco 49ers,16628,"McMillan, Jalen TBB WR",$1.36,2,2024 3.09,Active
